"customer","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
"13992.0",30,"3","219.50",4,3,1,8,"Needs Attention"
"17212.0",253,"3","794.41",2,3,3,8,"At Risk"
"15643.0",191,"3","664.00",2,3,3,8,"At Risk"
"16993.0",463,"2","1950.95",1,3,4,8,"At Risk"
"18057.0",393,"3","1182.39",2,3,3,8,"At Risk"
"12448.0",44,"1","365.45",4,2,2,8,"New Customers"
"13927.0",74,"2","708.26",3,2,3,8,"Needs Attention"
"12806.0",572,"2","2558.96",1,3,4,8,"At Risk"
"17472.0",191,"4","935.10",2,3,3,8,"At Risk"
"14206.0",239,"3","1185.01",2,3,3,8,"At Risk"
"14890.0",253,"3","817.25",2,3,3,8,"At Risk"
"17176.0",201,"3","902.32",2,3,3,8,"At Risk"
"18141.0",401,"2","882.47",2,3,3,8,"At Risk"
"14686.0",414,"5","885.83",1,4,3,8,"At Risk"
"12414.0",217,"4","532.41",2,4,2,8,"Needs Attention"
"18261.0",43,"2","324.24",4,2,2,8,"New Customers"
"12763.0",138,"2","814.16",3,2,3,8,"Needs Attention"
"16048.0",373,"4","1075.23",2,3,3,8,"At Risk"
"18078.0",217,"4","844.60",2,3,3,8,"At Risk"
"14938.0",562,"2","2322.43",1,3,4,8,"At Risk"
"16243.0",33,"2","409.10",4,2,2,8,"New Customers"
"16109.0",218,"3","939.48",2,3,3,8,"At Risk"
"17968.0",373,"4","888.04",2,3,3,8,"At Risk"
"17783.0",72,"3","379.91",3,3,2,8,"Needs Attention"
"15700.0",172,"2","696.68",3,2,3,8,"Needs Attention"
"18265.0",72,"2","801.51",3,2,3,8,"Needs Attention"
"14729.0",373,"3","907.38",2,3,3,8,"At Risk"
"14455.0",432,"4","628.21",1,4,3,8,"At Risk"
"18060.0",408,"2","1185.46",2,3,3,8,"At Risk"
"18205.0",36,"2","517.36",4,2,2,8,"New Customers"
"12743.0",134,"2","546.43",3,2,2,7,"Promising"
"15075.0",77,"1","773.03",3,1,3,7,"Needs Attention"
"13526.0",738,"2","1182.00",1,3,3,7,"At Risk"
"13336.0",77,"1","795.12",3,1,3,7,"Needs Attention"
"13413.0",639,"6","429.44",1,4,2,7,"Needs Attention"
"15724.0",201,"3","310.85",2,3,2,7,"Needs Attention"
"13398.0",192,"2","670.34",2,2,3,7,"Lost Customers"
"15424.0",254,"3","597.78",2,3,2,7,"Needs Attention"
"15216.0",87,"2","486.09",3,2,2,7,"Promising"
"16516.0",30,"1","101.70",4,2,1,7,"New Customers"
"13465.0",446,"2","931.12",1,3,3,7,"At Risk"
"12905.0",576,"2","1018.42",1,3,3,7,"At Risk"
"13670.0",75,"1","349.70",3,2,2,7,"Promising"
"17782.0",382,"2","679.02",2,2,3,7,"Lost Customers"
"15832.0",254,"1","836.79",2,2,3,7,"Lost Customers"
"15904.0",8,"1","164.68",5,1,1,7,"New Customers"
"17391.0",163,"2","508.80",3,2,2,7,"Promising"
"16484.0",173,"2","404.30",3,2,2,7,"Promising"
"16542.0",53,"2","257.32",4,2,1,7,"New Customers"
"18133.0",212,"1","931.50",2,2,3,7,"Lost Customers"
"12453.0",134,"1","707.09",3,1,3,7,"Needs Attention"
"14806.0",75,"2","303.43",3,2,2,7,"Promising"
"15355.0",29,"2","277.05",4,2,1,7,"New Customers"
"14353.0",215,"3","376.50",2,3,2,7,"Needs Attention"
"12803.0",393,"1","1017.81",2,2,3,7,"Lost Customers"
"17506.0",75,"1","302.20",3,2,2,7,"Promising"
"16480.0",75,"1","769.29",3,1,3,7,"Needs Attention"
"13194.0",135,"2","472.78",3,2,2,7,"Promising"
"17825.0",598,"4","731.96",1,3,3,7,"At Risk"
"16689.0",75,"2","422.60",3,2,2,7,"Promising"
"17154.0",75,"1","329.34",3,2,2,7,"Promising"
"13322.0",17,"1","199.48",5,1,1,7,"New Customers"
"16193.0",236,"2","630.43",2,2,3,7,"Lost Customers"
"13960.0",21,"2","230.22",4,2,1,7,"New Customers"
"16972.0",382,"2","786.25",2,2,3,7,"Lost Customers"
"14228.0",437,"3","745.50",1,3,3,7,"At Risk"
"13017.0",7,"1","204.00",5,1,1,7,"New Customers"
"16808.0",99,"2","288.42",3,2,2,7,"Promising"
"17366.0",432,"2","1096.24",1,3,3,7,"At Risk"
"13560.0",7,"1","174.37",5,1,1,7,"New Customers"
"17267.0",127,"2","317.62",3,2,2,7,"Promising"
"17297.0",17,"1","131.78",5,1,1,7,"New Customers"
"12612.0",74,"1","668.04",3,1,3,7,"Needs Attention"
"16216.0",267,"1","914.93",2,2,3,7,"Lost Customers"
"12818.0",261,"1","1182.08",2,2,3,7,"Lost Customers"
"17520.0",53,"1","546.81",4,1,2,7,"New Customers"
"13770.0",422,"4","785.37",1,3,3,7,"At Risk"
"16603.0",74,"2","482.47",3,2,2,7,"Promising"
"12566.0",86,"1","297.65",3,2,2,7,"Promising"
"14908.0",74,"2","381.90",3,2,2,7,"Promising"
"17895.0",44,"1","98.00",4,2,1,7,"New Customers"
"13080.0",179,"4","280.73",3,3,1,7,"Needs Attention"
"16666.0",19,"2","225.94",4,2,1,7,"New Customers"
"14237.0",373,"2","632.14",2,2,3,7,"Lost Customers"
"16629.0",73,"2","417.73",3,2,2,7,"Promising"
"16462.0",73,"3","136.00",3,3,1,7,"Needs Attention"
"18042.0",53,"2","281.15",4,2,1,7,"New Customers"
"12442.0",3,"1","144.06",5,1,1,7,"New Customers"
"14377.0",191,"2","617.05",2,2,3,7,"Lost Customers"
"16501.0",383,"1","1237.23",2,1,4,7,"Lost Customers"
"17040.0",137,"2","463.25",3,2,2,7,"Promising"
"17795.0",179,"2","350.39",3,2,2,7,"Promising"
"16913.0",290,"3","423.91",2,3,2,7,"Needs Attention"
"14171.0",98,"2","498.79",3,2,2,7,"Promising"
"12864.0",138,"2","299.57",3,2,2,7,"Promising"
"14122.0",406,"3","362.42",2,3,2,7,"Needs Attention"
"13346.0",462,"6","299.40",1,4,2,7,"Needs Attention"
"18278.0",73,"2","414.20",3,2,2,7,"Promising"
"18247.0",414,"3","839.73",1,3,3,7,"At Risk"
"13436.0",1,"1","196.89",5,1,1,7,"New Customers"
"15350.0",373,"2","663.25",2,2,3,7,"Lost Customers"
"17791.0",29,"1","106.10",4,2,1,7,"New Customers"
"16181.0",73,"1","305.54",3,2,2,7,"Promising"
"18052.0",564,"1","10877.18",1,1,5,7,"Lost Customers"
"12547.0",197,"3","299.58",2,3,2,7,"Needs Attention"
"14398.0",401,"2","707.79",2,2,3,7,"Lost Customers"
"14162.0",173,"2","289.36",3,2,2,7,"Promising"
"16494.0",296,"1","826.53",2,2,3,7,"Lost Customers"
"13836.0",399,"2","620.37",2,2,3,7,"Lost Customers"
"17638.0",647,"2","842.40",1,3,3,7,"At Risk"
"15331.0",499,"3","767.91",1,3,3,7,"At Risk"
"13272.0",31,"2","276.56",4,2,1,7,"New Customers"
"16178.0",138,"2","612.60",3,2,2,7,"Promising"
"12525.0",498,"3","883.73",1,3,3,7,"At Risk"
"13460.0",29,"2","183.44",4,2,1,7,"New Customers"
"12966.0",9,"1","160.18",5,1,1,7,"New Customers"
"15278.0",561,"4","496.16",1,4,2,7,"Needs Attention"
"16363.0",53,"1","109.36",4,2,1,7,"New Customers"
"17265.0",138,"2","562.90",3,2,2,7,"Promising"
"17194.0",360,"2","776.66",2,2,3,7,"Lost Customers"
"15918.0",190,"3","582.88",2,3,2,7,"Needs Attention"
"13638.0",15,"1","122.64",5,1,1,7,"New Customers"
"13321.0",72,"2","567.36",3,2,2,7,"Promising"
"14497.0",309,"2","697.06",2,2,3,7,"Lost Customers"
"15481.0",401,"1","1993.34",2,1,4,7,"Lost Customers"
"15546.0",606,"2","1079.10",1,3,3,7,"At Risk"
"14965.0",96,"2","599.00",3,2,2,7,"Promising"
"17022.0",31,"2","260.00",4,2,1,7,"New Customers"
"17229.0",96,"2","318.76",3,2,2,7,"Promising"
"17845.0",555,"4","598.19",1,4,2,7,"Needs Attention"
"15165.0",373,"1","975.50",2,2,3,7,"Lost Customers"
"16909.0",72,"1","379.14",3,2,2,7,"Promising"
"16305.0",138,"1","361.22",3,2,2,7,"Promising"
"13572.0",205,"1","1384.25",2,1,4,7,"Lost Customers"
"18184.0",15,"1","49.80",5,1,1,7,"New Customers"
"16866.0",140,"3","207.74",3,3,1,7,"Needs Attention"
"12511.0",428,"1","3084.02",1,1,5,7,"Lost Customers"
"14995.0",38,"2","233.23",4,2,1,7,"New Customers"
"13002.0",318,"3","414.13",2,3,2,7,"Needs Attention"
"13328.0",316,"1","1308.48",2,1,4,7,"Lost Customers"
"16482.0",15,"1","220.62",5,1,1,7,"New Customers"
"14238.0",326,"3","434.23",2,3,2,7,"Needs Attention"
"13732.0",28,"1","491.86",4,1,2,7,"New Customers"
"13626.0",252,"2","707.04",2,2,3,7,"Lost Customers"
"17660.0",141,"2","359.47",3,2,2,7,"Promising"
"16798.0",554,"3","848.71",1,3,3,7,"At Risk"
"17247.0",15,"1","282.19",5,1,1,7,"New Customers"
"14578.0",3,"1","168.63",5,1,1,7,"New Customers"
"13354.0",71,"1","743.53",3,1,3,7,"Needs Attention"
"12675.0",553,"2","874.50",1,3,3,7,"At Risk"
"16557.0",24,"2","281.85",4,2,1,7,"New Customers"
"16506.0",19,"2","90.30",4,2,1,7,"New Customers"
"14752.0",43,"1","389.64",4,1,2,7,"New Customers"
"15309.0",610,"4","797.96",1,3,3,7,"At Risk"
"16761.0",96,"1","316.62",3,2,2,7,"Promising"
"13228.0",81,"1","358.00",3,2,2,7,"Promising"
"12666.0",394,"1","1248.42",2,1,4,7,"Lost Customers"
"16888.0",400,"3","437.15",2,3,2,7,"Needs Attention"
"15557.0",28,"1","473.65",4,1,2,7,"New Customers"
"12845.0",267,"4","354.09",2,3,2,7,"Needs Attention"
"12998.0",492,"3","920.08",1,3,3,7,"At Risk"
"16307.0",429,"3","1194.92",1,3,3,7,"At Risk"
"15014.0",43,"2","260.17",4,2,1,7,"New Customers"
"15185.0",70,"1","310.62",3,2,2,7,"Promising"
"14365.0",394,"2","634.68",2,2,3,7,"Lost Customers"
"13898.0",325,"2","686.40",2,2,3,7,"Lost Customers"
"12829.0",336,"3","385.30",2,3,2,7,"Needs Attention"
"13347.0",70,"1","341.36",3,2,2,7,"Promising"
"17052.0",28,"1","413.75",4,1,2,7,"New Customers"
"14671.0",549,"2","1127.45",1,3,3,7,"At Risk"
"12972.0",413,"4","1161.20",1,3,3,7,"At Risk"
"17524.0",361,"3","539.14",2,3,2,7,"Needs Attention"
"18048.0",203,"3","401.73",2,3,2,7,"Needs Attention"
"13774.0",81,"1","345.00",3,2,2,7,"Promising"
"13444.0",374,"2","631.68",2,2,3,7,"Lost Customers"
"15526.0",33,"2","148.44",4,2,1,7,"New Customers"
"17186.0",46,"2","144.00",4,2,1,7,"New Customers"
"15183.0",547,"3","639.93",1,3,3,7,"At Risk"
"12792.0",256,"2","715.01",2,2,3,7,"Lost Customers"
"13518.0",85,"1","659.44",3,1,3,7,"Needs Attention"
"16428.0",413,"3","660.28",1,3,3,7,"At Risk"
"14039.0",33,"2","267.28",4,2,1,7,"New Customers"
"16613.0",70,"1","618.59",3,1,3,7,"Needs Attention"
"13893.0",297,"1","821.10",2,2,3,7,"Lost Customers"
"15405.0",189,"2","659.84",2,2,3,7,"Lost Customers"
"13339.0",200,"1","860.12",2,2,3,7,"Lost Customers"
"12491.0",38,"1","424.40",4,1,2,7,"New Customers"
"16667.0",68,"2","570.13",3,2,2,7,"Promising"
"17948.0",147,"1","358.56",3,2,2,7,"Promising"
"16378.0",247,"3","362.95",2,3,2,7,"Needs Attention"
"13797.0",436,"3","1179.45",1,3,3,7,"At Risk"
"17248.0",120,"2","546.16",3,2,2,7,"Promising"
"14345.0",38,"1","108.98",4,2,1,7,"New Customers"
"17219.0",31,"2","259.13",4,2,1,7,"New Customers"
"12816.0",95,"2","452.20",3,2,2,7,"Promising"
"17622.0",597,"2","1130.21",1,3,3,7,"At Risk"
"16868.0",394,"3","393.39",2,3,2,7,"Needs Attention"
"14343.0",421,"4","1088.91",1,3,3,7,"At Risk"
"13349.0",10,"1","247.32",5,1,1,7,"New Customers"
"14641.0",21,"1","110.46",4,2,1,7,"New Customers"
"15853.0",51,"1","110.80",4,2,1,7,"New Customers"
"13712.0",246,"2","766.42",2,2,3,7,"Lost Customers"
"13672.0",301,"3","419.92",2,3,2,7,"Needs Attention"
"17547.0",375,"2","727.85",2,2,3,7,"Lost Customers"
"13519.0",78,"2","343.21",3,2,2,7,"Promising"
"14213.0",404,"1","1192.20",2,2,3,7,"Lost Customers"
"14411.0",310,"1","1063.00",2,2,3,7,"Lost Customers"
"15450.0",30,"1","429.84",4,1,2,7,"New Customers"
"13706.0",302,"2","631.17",2,2,3,7,"Lost Customers"
"15830.0",37,"1","576.00",4,1,2,7,"New Customers"
"15610.0",51,"1","112.46",4,2,1,7,"New Customers"
"15828.0",375,"1","1108.82",2,2,3,7,"Lost Customers"
"15783.0",10,"1","246.30",5,1,1,7,"New Customers"
"13176.0",46,"1","492.84",4,1,2,7,"New Customers"
"13235.0",212,"1","1031.07",2,2,3,7,"Lost Customers"
"12767.0",375,"1","949.82",2,2,3,7,"Lost Customers"
"13667.0",149,"1","305.02",3,2,2,7,"Promising"
"13370.0",371,"1","1509.74",2,1,4,7,"Lost Customers"
"17143.0",417,"2","924.11",1,3,3,7,"At Risk"
"14208.0",94,"2","567.05",3,2,2,7,"Promising"
"13801.0",66,"1","324.80",3,2,2,7,"Promising"
"14170.0",375,"3","597.33",2,3,2,7,"Needs Attention"
"12558.0",7,"1","269.96",5,1,1,7,"New Customers"
"17020.0",542,"2","935.62",1,3,3,7,"At Risk"
"13307.0",120,"3","273.34",3,3,1,7,"Needs Attention"
"15567.0",18,"1","186.01",5,1,1,7,"New Customers"
"15120.0",133,"1","358.82",3,2,2,7,"Promising"
"13351.0",66,"1","373.94",3,2,2,7,"Promising"
"14300.0",18,"1","43.20",5,1,1,7,"New Customers"
"16421.0",376,"3","526.27",2,3,2,7,"Needs Attention"
"18165.0",177,"1","302.46",3,2,2,7,"Promising"
"15790.0",10,"1","220.85",5,1,1,7,"New Customers"
"14601.0",10,"1","213.96",5,1,1,7,"New Customers"
"14322.0",429,"4","474.10",1,4,2,7,"Needs Attention"
"15942.0",133,"1","337.44",3,2,2,7,"Promising"
"12745.0",486,"3","925.41",1,3,3,7,"At Risk"
"16661.0",540,"4","986.63",1,3,3,7,"At Risk"
"14557.0",85,"1","788.38",3,1,3,7,"Needs Attention"
"14949.0",469,"4","515.00",1,4,2,7,"Needs Attention"
"13160.0",22,"1","91.80",4,2,1,7,"New Customers"
"14349.0",10,"1","133.50",5,1,1,7,"New Customers"
"16758.0",65,"1","369.34",3,2,2,7,"Promising"
"12493.0",165,"2","415.74",3,2,2,7,"Promising"
"15771.0",604,"3","1006.54",1,3,3,7,"At Risk"
"15345.0",45,"1","393.54",4,1,2,7,"New Customers"
"15346.0",332,"3","596.12",2,3,2,7,"Needs Attention"
"14022.0",225,"2","792.15",2,2,3,7,"Lost Customers"
"15762.0",65,"2","583.75",3,2,2,7,"Promising"
"16803.0",65,"1","332.30",3,2,2,7,"Promising"
"12789.0",65,"3","225.35",3,3,1,7,"Needs Attention"
"14872.0",483,"3","816.60",1,3,3,7,"At Risk"
"13768.0",726,"2","875.97",1,3,3,7,"At Risk"
"16521.0",415,"3","1144.26",1,3,3,7,"At Risk"
"14158.0",40,"1","507.66",4,1,2,7,"New Customers"
"14425.0",434,"3","661.39",1,3,3,7,"At Risk"
"14324.0",409,"2","701.61",2,2,3,7,"Lost Customers"
"13675.0",151,"2","486.82",3,2,2,7,"Promising"
"17991.0",225,"3","318.90",2,3,2,7,"Needs Attention"
"16702.0",415,"4","1109.53",1,3,3,7,"At Risk"
"16454.0",64,"3","29.95",3,3,1,7,"Needs Attention"
"13687.0",438,"1","11880.84",1,1,5,7,"Lost Customers"
"13210.0",93,"1","353.48",3,2,2,7,"Promising"
"15589.0",255,"3","478.53",2,3,2,7,"Needs Attention"
"15446.0",376,"3","403.95",2,3,2,7,"Needs Attention"
"15612.0",36,"2","195.15",4,2,1,7,"New Customers"
"18024.0",152,"2","389.78",3,2,2,7,"Promising"
"14558.0",654,"3","655.50",1,3,3,7,"At Risk"
"14638.0",50,"1","443.60",4,1,2,7,"New Customers"
"15586.0",592,"3","1139.10",1,3,3,7,"At Risk"
"17804.0",376,"3","385.23",2,3,2,7,"Needs Attention"
"15315.0",64,"2","570.50",3,2,2,7,"Promising"
"13177.0",64,"2","512.20",3,2,2,7,"Promising"
"17253.0",18,"1","178.26",5,1,1,7,"New Customers"
"14839.0",418,"3","915.28",1,3,3,7,"At Risk"
"16060.0",400,"3","541.95",2,3,2,7,"Needs Attention"
"13845.0",64,"1","312.98",3,2,2,7,"Promising"
"15268.0",478,"3","961.90",1,3,3,7,"At Risk"
"13504.0",64,"1","295.93",3,2,2,7,"Promising"
"17807.0",395,"3","437.87",2,3,2,7,"Needs Attention"
"16432.0",64,"1","287.40",3,2,2,7,"Promising"
"18015.0",4,"1","120.03",5,1,1,7,"New Customers"
"13008.0",323,"3","612.13",2,3,2,7,"Needs Attention"
"12461.0",154,"1","626.88",3,1,3,7,"Needs Attention"
"13820.0",418,"3","660.65",1,3,3,7,"At Risk"
"17200.0",387,"4","356.71",2,3,2,7,"Needs Attention"
"16031.0",92,"2","548.94",3,2,2,7,"Promising"
"18147.0",45,"2","179.34",4,2,1,7,"New Customers"
"16091.0",154,"2","315.06",3,2,2,7,"Promising"
"15852.0",186,"3","257.26",3,3,1,7,"Needs Attention"
"12930.0",78,"2","415.80",3,2,2,7,"Promising"
"18240.0",46,"1","422.58",4,1,2,7,"New Customers"
"17124.0",185,"1","298.89",3,2,2,7,"Promising"
"13343.0",177,"1","353.43",3,2,2,7,"Promising"
"15824.0",453,"2","890.94",1,3,3,7,"At Risk"
"15565.0",50,"2","173.16",4,2,1,7,"New Customers"
"15262.0",323,"3","418.82",2,3,2,7,"Needs Attention"
"13355.0",122,"1","674.70",3,1,3,7,"Needs Attention"
"15130.0",169,"1","330.11",3,2,2,7,"Promising"
"13965.0",476,"3","996.61",1,3,3,7,"At Risk"
"13807.0",367,"3","534.80",2,3,2,7,"Needs Attention"
"14222.0",177,"1","683.17",3,1,3,7,"Needs Attention"
"12711.0",611,"2","1213.05",1,3,3,7,"At Risk"
"14029.0",63,"2","467.66",3,2,2,7,"Promising"
"13356.0",80,"1","768.24",3,1,3,7,"Needs Attention"
"17630.0",169,"2","503.60",3,2,2,7,"Promising"
"17942.0",7,"1","77.50",5,1,1,7,"New Customers"
"16449.0",197,"2","707.69",2,2,3,7,"Lost Customers"
"16627.0",79,"1","322.80",3,2,2,7,"Promising"
"13585.0",530,"3","684.54",1,3,3,7,"At Risk"
"13057.0",530,"3","722.09",1,3,3,7,"At Risk"
"17549.0",23,"2","148.86",4,2,1,7,"New Customers"
"12769.0",238,"1","1143.60",2,2,3,7,"Lost Customers"
"17380.0",434,"3","645.00",1,3,3,7,"At Risk"
"12651.0",334,"4","377.75",2,3,2,7,"Needs Attention"
"14917.0",596,"2","1123.75",1,3,3,7,"At Risk"
"17141.0",418,"4","754.33",1,3,3,7,"At Risk"
"14067.0",63,"2","374.70",3,2,2,7,"Promising"
"12354.0",232,"1","1079.40",2,2,3,7,"Lost Customers"
"17026.0",185,"3","208.98",3,3,1,7,"Needs Attention"
"15975.0",84,"1","371.01",3,2,2,7,"Promising"
"15374.0",128,"2","307.32",3,2,2,7,"Promising"
"13393.0",583,"4","1131.45",1,3,3,7,"At Risk"
"13415.0",472,"4","800.67",1,3,3,7,"At Risk"
"12797.0",365,"2","694.11",2,2,3,7,"Lost Customers"
"13188.0",11,"1","114.60",5,1,1,7,"New Customers"
"18164.0",37,"1","399.65",4,1,2,7,"New Customers"
"14339.0",242,"2","620.27",2,2,3,7,"Lost Customers"
"13872.0",527,"3","919.57",1,3,3,7,"At Risk"
"14260.0",471,"3","824.28",1,3,3,7,"At Risk"
"13459.0",624,"2","1160.41",1,3,3,7,"At Risk"
"16685.0",61,"2","324.24",3,2,2,7,"Promising"
"18067.0",40,"1","396.33",4,1,2,7,"New Customers"
"14899.0",395,"1","1384.88",2,1,4,7,"Lost Customers"
"16789.0",8,"1","80.80",5,1,1,7,"New Customers"
"16829.0",156,"2","513.32",3,2,2,7,"Promising"
"13641.0",640,"4","942.37",1,3,3,7,"At Risk"
"16677.0",411,"2","880.62",1,3,3,7,"At Risk"
"15430.0",467,"2","954.75",1,3,3,7,"At Risk"
"16528.0",3,"1","244.41",5,1,1,7,"New Customers"
"15333.0",208,"1","1028.56",2,2,3,7,"Lost Customers"
"13584.0",306,"3","392.45",2,3,2,7,"Needs Attention"
"15869.0",277,"3","323.66",2,3,2,7,"Needs Attention"
"14302.0",430,"3","742.90",1,3,3,7,"At Risk"
"13262.0",263,"3","573.45",2,3,2,7,"Needs Attention"
"17996.0",379,"3","469.73",2,3,2,7,"Needs Attention"
"12734.0",352,"3","603.65",2,3,2,7,"Needs Attention"
"17712.0",44,"1","522.91",4,1,2,7,"New Customers"
"17960.0",171,"3","135.08",3,3,1,7,"Needs Attention"
"17539.0",628,"3","1211.57",1,3,3,7,"At Risk"
"12660.0",11,"1","227.10",5,1,1,7,"New Customers"
"17325.0",280,"3","609.57",2,3,2,7,"Needs Attention"
"12533.0",627,"2","1223.89",1,3,3,7,"At Risk"
"13987.0",379,"2","682.54",2,2,3,7,"Lost Customers"
"14556.0",596,"3","835.34",1,3,3,7,"At Risk"
"16796.0",89,"1","305.62",3,2,2,7,"Promising"
"17477.0",612,"2","1144.30",1,3,3,7,"At Risk"
"12363.0",109,"2","552.00",3,2,2,7,"Promising"
"13933.0",109,"2","608.79",3,2,2,7,"Promising"
"15472.0",113,"1","371.56",3,2,2,7,"Promising"
"16270.0",353,"1","1141.24",2,2,3,7,"Lost Customers"
"13333.0",411,"3","1015.74",1,3,3,7,"At Risk"
"13287.0",603,"3","781.59",1,3,3,7,"At Risk"
"17801.0",451,"3","798.33",1,3,3,7,"At Risk"
"15232.0",113,"2","612.06",3,2,2,7,"Promising"
"14727.0",274,"3","465.23",2,3,2,7,"Needs Attention"
"13595.0",516,"3","818.22",1,3,3,7,"At Risk"
"14951.0",79,"1","311.69",3,2,2,7,"Promising"
"15592.0",46,"1","388.58",4,1,2,7,"New Customers"
"14570.0",280,"3","512.40",2,3,2,7,"Needs Attention"
"12772.0",59,"1","752.47",3,1,3,7,"Needs Attention"
"15648.0",204,"2","657.35",2,2,3,7,"Lost Customers"
"13372.0",89,"1","378.64",3,2,2,7,"Promising"
"14779.0",280,"3","386.15",2,3,2,7,"Needs Attention"
"16582.0",113,"1","313.62",3,2,2,7,"Promising"
"15464.0",338,"1","1048.85",2,2,3,7,"Lost Customers"
"15542.0",512,"3","918.45",1,3,3,7,"At Risk"
"15360.0",39,"1","427.93",4,1,2,7,"New Customers"
"14670.0",280,"3","602.00",2,3,2,7,"Needs Attention"
"13106.0",133,"2","603.46",3,2,2,7,"Promising"
"15168.0",25,"1","106.56",4,2,1,7,"New Customers"
"16435.0",512,"3","1011.57",1,3,3,7,"At Risk"
"16504.0",25,"1","484.38",4,1,2,7,"New Customers"
"12385.0",379,"1","1668.40",2,1,4,7,"Lost Customers"
"18255.0",89,"2","303.15",3,2,2,7,"Promising"
"15259.0",512,"4","1182.38",1,3,3,7,"At Risk"
"15041.0",170,"2","293.60",3,2,2,7,"Promising"
"12817.0",281,"3","570.98",2,3,2,7,"Needs Attention"
"13559.0",512,"2","990.00",1,3,3,7,"At Risk"
"14331.0",124,"2","462.66",3,2,2,7,"Promising"
"15207.0",416,"3","683.92",1,3,3,7,"At Risk"
"14430.0",511,"3","1220.90",1,3,3,7,"At Risk"
"12522.0",39,"2","156.72",4,2,1,7,"New Customers"
"17885.0",12,"1","190.19",5,1,1,7,"New Customers"
"15840.0",58,"2","355.56",3,2,2,7,"Promising"
"17010.0",18,"1","195.36",5,1,1,7,"New Customers"
"13041.0",450,"4","799.13",1,3,3,7,"At Risk"
"15448.0",312,"2","788.81",2,2,3,7,"Lost Customers"
"15609.0",184,"1","298.48",3,2,2,7,"Promising"
"16264.0",438,"2","837.53",1,3,3,7,"At Risk"
"17538.0",25,"1","98.42",4,2,1,7,"New Customers"
"14734.0",425,"4","1056.42",1,3,3,7,"At Risk"
"16207.0",25,"1","394.38",4,1,2,7,"New Customers"
"17995.0",281,"3","495.48",2,3,2,7,"Needs Attention"
"14323.0",114,"2","605.06",3,2,2,7,"Promising"
"17070.0",114,"2","445.32",3,2,2,7,"Promising"
"14642.0",58,"1","96.12",4,2,1,7,"New Customers"
"14061.0",507,"3","917.43",1,3,3,7,"At Risk"
"13187.0",337,"4","348.01",2,3,2,7,"Needs Attention"
"13917.0",49,"2","272.04",4,2,1,7,"New Customers"
"12862.0",425,"2","1008.32",1,3,3,7,"At Risk"
"12386.0",337,"2","660.80",2,2,3,7,"Lost Customers"
"12965.0",89,"1","771.91",3,1,3,7,"Needs Attention"
"13248.0",124,"2","465.68",3,2,2,7,"Promising"
"14622.0",184,"1","320.58",3,2,2,7,"Promising"
"17514.0",128,"2","542.83",3,2,2,7,"Promising"
"12501.0",336,"1","2025.39",2,1,4,7,"Lost Customers"
"14962.0",270,"4","366.91",2,3,2,7,"Needs Attention"
"17923.0",282,"3","497.00",2,3,2,7,"Needs Attention"
"15171.0",331,"1","1289.50",2,1,4,7,"Lost Customers"
"13934.0",263,"1","922.10",2,2,3,7,"Lost Customers"
"17614.0",57,"1","390.07",4,1,2,7,"New Customers"
"15257.0",283,"2","685.90",2,2,3,7,"Lost Customers"
"12367.0",4,"1","150.90",5,1,1,7,"New Customers"
"17600.0",17,"1","161.67",5,1,1,7,"New Customers"
"14196.0",106,"1","335.52",3,2,2,7,"Promising"
"12735.0",315,"2","689.57",2,2,3,7,"Lost Customers"
"13325.0",81,"1","675.30",3,1,3,7,"Needs Attention"
"12624.0",106,"2","569.13",3,2,2,7,"Promising"
"15784.0",467,"2","848.33",1,3,3,7,"At Risk"
"12831.0",262,"3","451.11",2,3,2,7,"Needs Attention"
"18183.0",227,"2","632.07",2,2,3,7,"Lost Customers"
"14661.0",26,"1","107.95",4,2,1,7,"New Customers"
"13811.0",183,"2","519.75",3,2,2,7,"Promising"
"14230.0",435,"3","979.80",1,3,3,7,"At Risk"
"14241.0",183,"2","333.70",3,2,2,7,"Promising"
"14372.0",443,"2","860.08",1,3,3,7,"At Risk"
"17385.0",14,"1","261.11",5,1,1,7,"New Customers"
"13729.0",435,"3","724.73",1,3,3,7,"At Risk"
"16568.0",427,"2","1020.90",1,3,3,7,"At Risk"
"15600.0",428,"4","1199.31",1,3,3,7,"At Risk"
"12884.0",88,"1","309.05",3,2,2,7,"Promising"
"16935.0",381,"3","535.10",2,3,2,7,"Needs Attention"
"15000.0",47,"1","490.52",4,1,2,7,"New Customers"
"18216.0",31,"1","481.75",4,1,2,7,"New Customers"
"16025.0",29,"1","439.66",4,1,2,7,"New Customers"
"17836.0",47,"1","109.83",4,2,1,7,"New Customers"
"13003.0",105,"3","149.05",3,3,1,7,"Needs Attention"
"16641.0",105,"2","554.50",3,2,2,7,"Promising"
"13270.0",366,"1","1180.00",2,2,3,7,"Lost Customers"
"14002.0",134,"2","529.73",3,2,2,7,"Promising"
